event_id	comparison_id	panel_label	query_name	window_start	window_end	query_start	query_end	query_rel_start	query_rel_end	window_overlap_bp	target_name	target_chrom	target_start	target_end	strand	matches	alignment_length	identity	expected_target_chroms	is_expected_target	source_layer	filtered_paf	filtered_paf_line
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	135784539	135786539	79714	81714	2000	PAN011#joint#h1_chr9	chr9	135756337	135758337	+	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2398
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	135800227	135802227	95402	97402	2000	PAN011#joint#h1_chr9	chr9	135772843	135774843	+	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2399
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	135804227	135806227	99402	101402	2000	PAN011#joint#h1_chr9	chr9	135776843	135778843	+	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2400
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	135806227	135808227	101402	103402	2000	PAN011#joint#h1_chr9	chr9	135778843	135780843	+	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2401
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	135826227	135828227	121402	123402	2000	PAN011#joint#h1_chr9	chr9	135798841	135800841	+	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2402
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	135838227	135840227	133402	135402	2000	PAN011#joint#h1_chr9	chr9	135810841	135812841	+	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2403
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	135840227	135842227	135402	137402	2000	PAN011#joint#h1_chr9	chr9	135812841	135814841	+	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2404
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	135842227	135844227	137402	139402	2000	PAN011#joint#h1_chr9	chr9	135814841	135816841	+	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2405
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	135844227	135846227	139402	141402	2000	PAN011#joint#h1_chr9	chr9	135816841	135818841	+	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2406
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	135856227	135858227	151402	153402	2000	PAN011#joint#h1_chr9	chr9	135828842	135830842	+	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2407
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	135860227	135862227	155402	157402	2000	PAN011#joint#h1_chr9	chr9	135832842	135834842	+	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2408
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	135864227	135866227	159402	161402	2000	PAN011#joint#h1_chr9	chr9	135836846	135838846	+	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2409
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	135870227	135872227	165402	167402	2000	PAN011#joint#h1_chr9	chr9	135842845	135844845	+	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2410
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	135874227	135876227	169402	171402	2000	PAN011#joint#h1_chr9	chr9	135846845	135848845	+	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2411
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	135876227	135878227	171402	173402	2000	PAN011#joint#h1_chr9	chr9	135848845	135850845	+	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2412
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	135878227	135880227	173402	175402	2000	PAN011#joint#h1_chr9	chr9	135850845	135852845	+	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2413
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	135894227	135896227	189402	191402	2000	PAN011#joint#h1_chr9	chr9	135866888	135868888	+	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2414
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	135930179	135932179	225354	227354	2000	PAN011#joint#h1_chr9	chr9	135902229	135904229	+	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2415
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	135959765	135961765	254940	256940	2000	PAN011#joint#h1_chr9	chr9	135931808	135933808	+	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2416
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	136011391	136013391	306566	308566	2000	PAN011#joint#h1_chr16	chr16	94028120	94030120	+	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2417
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	136047391	136049391	342566	344566	2000	PAN011#joint#h1_chr16	chr16	94064162	94066162	+	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2418
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	136013391	136015391	308566	310566	2000	PAN011#joint#h2_chr16	chr16	90384494	90386494	+	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2419
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	136019391	136021391	314566	316566	2000	PAN011#joint#h2_chr16	chr16	90390483	90392483	+	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2420
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	136013172	136015172	308347	310347	2000	PAN011#joint#h1_chr9	chr9	135986644	135988644	+	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2421
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	136014184	136016184	309359	311359	2000	PAN011#joint#h2_chr19	chr19	194121	196121	-	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2422
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	136037407	136039407	332582	334582	2000	PAN011#joint#h1_chr3	chr3	202381955	202383955	+	2000	2000	1.000000	chr3	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2423
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	136051407	136053407	346582	348582	2000	PAN011#joint#h1_chr3	chr3	202395963	202397963	+	2000	2000	1.000000	chr3	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2424
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	136041407	136043407	336582	338582	2000	PAN011#joint#h2_chr3	chr3	205412541	205414541	+	2000	2000	1.000000	chr3	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2425
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	136061877	136063877	357052	359052	2000	PAN011#joint#h2_chr3	chr3	205432771	205434771	+	2000	2000	1.000000	chr3	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2426
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	136070020	136072020	365195	367195	2000	PAN011#joint#h1_chr3	chr3	202414229	202416229	+	2000	2000	1.000000	chr3	yes	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2427
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	136098071	136100071	393246	395246	2000	PAN011#joint#h2_chr19	chr19	110554	112554	-	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2428
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	136108071	136110071	403246	405246	2000	PAN011#joint#h2_chr19	chr19	100554	102554	-	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2429
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	136114071	136116071	409246	411246	2000	PAN011#joint#h2_chr19	chr19	94555	96555	-	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2430
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	136116071	136118071	411246	413246	2000	PAN011#joint#h2_chr19	chr19	92555	94555	-	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2431
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	136122071	136124071	417246	419246	2000	PAN011#joint#h2_chr19	chr19	86553	88553	-	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2432
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	136126071	136128071	421246	423246	2000	PAN011#joint#h2_chr19	chr19	82553	84553	-	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2433
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	136136071	136138071	431246	433246	2000	PAN011#joint#h2_chr19	chr19	72525	74525	-	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2434
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	136138071	136140071	433246	435246	2000	PAN011#joint#h2_chr19	chr19	70525	72525	-	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2435
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	136140071	136142071	435246	437246	2000	PAN011#joint#h2_chr19	chr19	68525	70525	-	1999	2000	0.999500	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2436
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	136142071	136144071	437246	439246	2000	PAN011#joint#h2_chr19	chr19	66525	68525	-	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2437
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	136148071	136150071	443246	445246	2000	PAN011#joint#h2_chr19	chr19	60526	62526	-	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2438
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	136154071	136156071	449246	451246	2000	PAN011#joint#h2_chr19	chr19	54526	56526	-	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2439
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	136158071	136160071	453246	455246	2000	PAN011#joint#h2_chr19	chr19	50526	52526	-	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2440
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	135704825	136204825	136160071	136162071	455246	457246	2000	PAN011#joint#h2_chr19	chr19	48526	50526	-	2000	2000	1.000000	chr3	no	raw_fasta_sweepga_fastga_f16_pafchop_l2000_sweepga_1to1_scoring_ani	/moosefs/erikg/phrs/.wg-worktrees/agent-2682/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chopped_panels/evidence_paf/PAN027pat_vs_PAN011_joint.window_extract.one_one_scoring_ani_chopped_l2000_o0.paf.gz	2441
