run_id	query_chrom	query_start	query_end	target_chrom	donor_haplotype	donor_seq	donor_start	donor_end	bp	query_span_bp	donor_span_bp	windows	mean_identity	category
chr17_homolog_run0604	chr17	31702000	31722000	chr17	h2	PAN027#joint#h2_chr17	31206830	31226829	20000	20000	19999	10	0.999975	homologous_same_chrom
chr17_homolog_run0606	chr17	31738000	31758000	chr17	h2	PAN027#joint#h2_chr17	31242829	31262828	20000	20000	19999	10	0.999975	homologous_same_chrom
chr18_homolog_run0409	chr18	14178000	14198000	chr18	h1	PAN027#joint#h1_chr18	14161784	14181777	20000	20000	19993	10	0.999524	homologous_same_chrom
chr18_homolog_run0512	chr18	14818000	14838000	chr18	h2	PAN027#joint#h2_chr18	14817637	14837638	20000	20000	20001	10	0.998425	homologous_same_chrom
chr18_homolog_run0621	chr18	15478000	15498000	chr18	h2	PAN027#joint#h2_chr18	15455081	15475085	20000	20000	20004	10	0.997250	homologous_same_chrom
chr19_homolog_run0487	chr19	20462000	20482000	chr19	h2	PAN027#joint#h2_chr19	20561382	20581382	20000	20000	20000	10	1.000000	homologous_same_chrom
chr19_homolog_run0818	chr19	38844000	38864000	chr19	h2	PAN027#joint#h2_chr19	38943618	38963618	20000	20000	20000	10	1.000000	homologous_same_chrom
chr20_homolog_run0381	chr20	18950000	18970000	chr20	h2	PAN027#joint#h2_chr20	18949177	18969177	20000	20000	20000	10	1.000000	homologous_same_chrom
chr20_homolog_run0507	chr20	23990000	24010000	chr20	h1	PAN027#joint#h1_chr20	24006157	24026157	20000	20000	20000	10	1.000000	homologous_same_chrom
chr20_homolog_run0587	chr20	26164000	26184000	chr20	h1	PAN027#joint#h1_chr20	26180143	26200143	20000	20000	20000	10	1.000000	homologous_same_chrom
chr20_homolog_run0646	chr20	30698000	30718000	chr20	h1	PAN027#joint#h1_chr20	30714139	30734139	20000	20000	20000	10	0.999950	homologous_same_chrom
chr20_homolog_run0708	chr20	31354000	31374000	chr20	h1	PAN027#joint#h1_chr20	31370106	31390106	20000	20000	20000	10	1.000000	homologous_same_chrom
chr20_homolog_run0712	chr20	31414000	31434000	chr20	h1	PAN027#joint#h1_chr20	31430106	31450106	20000	20000	20000	10	1.000000	homologous_same_chrom
chr21_homolog_run0098	chr21	4912000	4932000	chr21	h2	PAN027#joint#h2_chr21	3162249	3182186	20000	20000	19937	10	0.990384	homologous_same_chrom
chr21_homolog_run0170	chr21	7638000	7658000	chr21	h1	PAN027#joint#h1_chr21	6942610	6962611	20000	20000	20001	10	0.999625	homologous_same_chrom
chr22_homolog_run0031	chr22	2458000	2478000	chr22	h1	PAN027#joint#h1_chr22	7510114	7530059	20000	20000	19945	10	0.982491	homologous_same_chrom
chr22_homolog_run0149	chr22	6472000	6492000	chr22	h1	PAN027#joint#h1_chr22	6072493	6092493	20000	20000	20000	10	0.999450	homologous_same_chrom
chr22_homolog_run0206	chr22	10406000	10426000	chr22	h2	PAN027#joint#h2_chr22	9045155	9065150	20000	20000	19995	10	0.999575	homologous_same_chrom
chr22_homolog_run0210	chr22	10434000	10454000	chr22	h2	PAN027#joint#h2_chr22	9073135	9093120	20000	20000	19985	10	0.999074	homologous_same_chrom
chr22_homolog_run0327	chr22	17026000	17046000	chr22	h2	PAN027#joint#h2_chr22	15761014	15781037	20000	20000	20023	10	0.998978	homologous_same_chrom
chr22_homolog_run0866	chr22	36998000	37018000	chr22	h2	PAN027#joint#h2_chr22	35798921	35818925	20000	20000	20004	10	0.999700	homologous_same_chrom
chrX_homolog_run2103	chrX	64050000	64070000	chrX	h2	PAN027#joint#h2_chrX	63972610	63992606	20000	20000	19996	10	0.998350	homologous_same_chrom
chrX_homolog_run2818	chrX	75004000	75024000	chrX	h2	PAN027#joint#h2_chrX	74922815	74942818	20000	20000	20003	10	0.998525	homologous_same_chrom
chrX_homolog_run5821	chrX	142182000	142202000	chrX	h2	PAN027#joint#h2_chrX	142202814	142222821	20000	20000	20007	10	0.998325	homologous_same_chrom
chr1_homolog_run2111	chr1	83770000	83788000	chr1	h1	PAN027#joint#h1_chr1	83666216	83684219	18000	18000	18003	9	0.999583	homologous_same_chrom
chr1_homolog_run2932	chr1	108514000	108532000	chr1	h2	PAN027#joint#h2_chr1	108470253	108488253	18000	18000	18000	9	0.999944	homologous_same_chrom
chr1_homolog_run3364	chr1	121342000	121360000	chr1	h2	PAN027#joint#h2_chr1	121304972	121322980	18000	18000	18008	9	0.999389	homologous_same_chrom
chr1_homolog_run3388	chr1	121490000	121508000	chr1	h2	PAN027#joint#h2_chr1	121452904	121470888	18000	18000	17984	9	0.999388	homologous_same_chrom
chr1_homolog_run3423	chr1	128802000	128820000	chr1	h1	PAN027#joint#h1_chr1	127959687	127977686	18000	18000	17999	9	0.997639	homologous_same_chrom
chr1_homolog_run3797	chr1	151000000	151018000	chr1	h1	PAN027#joint#h1_chr1	147284149	147302150	18000	18000	18001	9	0.999917	homologous_same_chrom
chr1_homolog_run3804	chr1	151126000	151144000	chr1	h2	PAN027#joint#h2_chr1	147718216	147736216	18000	18000	18000	9	0.999889	homologous_same_chrom
chr1_homolog_run5962	chr1	227288000	227306000	chr1	h1	PAN027#joint#h1_chr1	223182105	223200105	18000	18000	18000	9	0.999667	homologous_same_chrom
chr1_homolog_run6035	chr1	229702000	229720000	chr1	h2	PAN027#joint#h2_chr1	226273588	226291600	18000	18000	18012	9	0.999556	homologous_same_chrom
chr1_homolog_run6387	chr1	244424000	244442000	chr1	h1	PAN027#joint#h1_chr1	240411309	240429304	18000	18000	17995	9	0.999250	homologous_same_chrom
chr2_homolog_run0014	chr2	160000	178000	chr2	h1	PAN027#joint#h1_chr2	160962	178962	18000	18000	18000	9	1.000000	homologous_same_chrom
chr2_homolog_run0286	chr2	13784000	13802000	chr2	h1	PAN027#joint#h1_chr2	13784866	13802866	18000	18000	18000	9	1.000000	homologous_same_chrom
chr2_homolog_run1980	chr2	88790000	88808000	chr2	h2	PAN027#joint#h2_chr2	88789535	88807535	18000	18000	18000	9	1.000000	homologous_same_chrom
chr2_homolog_run2269	chr2	103354000	103372000	chr2	h2	PAN027#joint#h2_chr2	103353463	103371463	18000	18000	18000	9	1.000000	homologous_same_chrom
chr2_homolog_run2641	chr2	121090000	121108000	chr2	h2	PAN027#joint#h2_chr2	121089358	121107358	18000	18000	18000	9	1.000000	homologous_same_chrom
chr2_homolog_run2863	chr2	132378000	132396000	chr2	h2	PAN027#joint#h2_chr2	132377287	132395287	18000	18000	18000	9	1.000000	homologous_same_chrom
chr2_homolog_run2876	chr2	132840000	132858000	chr2	h2	PAN027#joint#h2_chr2	132839275	132857275	18000	18000	18000	9	1.000000	homologous_same_chrom
chr2_homolog_run2910	chr2	134156000	134174000	chr2	h2	PAN027#joint#h2_chr2	134155263	134173263	18000	18000	18000	9	1.000000	homologous_same_chrom
chr2_homolog_run3290	chr2	152982000	153000000	chr2	h2	PAN027#joint#h2_chr2	152981169	152999169	18000	18000	18000	9	1.000000	homologous_same_chrom
chr2_homolog_run4096	chr2	185988000	186006000	chr2	h1	PAN027#joint#h1_chr2	184122861	184140861	18000	18000	18000	9	1.000000	homologous_same_chrom
chr3_homolog_run0020	chr3	594000	612000	chr3	h1	PAN027#joint#h1_chr3	585805	603805	18000	18000	18000	9	0.999278	homologous_same_chrom
chr3_homolog_run0383	chr3	13976000	13994000	chr3	h2	PAN027#joint#h2_chr3	13961643	13979646	18000	18000	18003	9	0.999139	homologous_same_chrom
chr3_homolog_run1716	chr3	58840000	58858000	chr3	h2	PAN027#joint#h2_chr3	58782890	58800890	18000	18000	18000	9	0.999500	homologous_same_chrom
chr3_homolog_run5489	chr3	186780000	186798000	chr3	h2	PAN027#joint#h2_chr3	189605174	189623174	18000	18000	18000	9	0.999389	homologous_same_chrom
chr3_homolog_run5810	chr3	199582000	199600000	chr3	h2	PAN027#joint#h2_chr3	202398062	202416060	18000	18000	17998	9	0.998944	homologous_same_chrom
chr4_homolog_run0145	chr4	4022000	4040000	chr4	h2	PAN027#joint#h2_chr4	4037033	4055036	18000	18000	18003	9	0.997306	homologous_same_chrom
chr4_homolog_run0304	chr4	9024000	9042000	chr4	h1	PAN027#joint#h1_chr4	9053985	9071985	18000	18000	18000	9	0.998667	homologous_same_chrom
chr4_homolog_run0346	chr4	9864000	9882000	chr4	h2	PAN027#joint#h2_chr4	9767917	9785915	18000	18000	17998	9	0.999722	homologous_same_chrom
chr4_homolog_run1500	chr4	56434000	56452000	chr4	h2	PAN027#joint#h2_chr4	53266340	53284325	18000	18000	17985	9	0.999248	homologous_same_chrom
chr4_homolog_run1523	chr4	57010000	57028000	chr4	h2	PAN027#joint#h2_chr4	53841878	53859878	18000	18000	18000	9	1.000000	homologous_same_chrom
chr4_homolog_run3417	chr4	106962000	106980000	chr4	h1	PAN027#joint#h1_chr4	105948193	105966198	18000	18000	18005	9	0.997197	homologous_same_chrom
chr4_homolog_run4237	chr4	131430000	131448000	chr4	h2	PAN027#joint#h2_chr4	128388367	128406355	18000	18000	17988	9	0.998998	homologous_same_chrom
chr4_homolog_run4353	chr4	134686000	134704000	chr4	h2	PAN027#joint#h2_chr4	131640774	131658790	18000	18000	18016	9	0.996891	homologous_same_chrom
chr5_homolog_run0019	chr5	264000	282000	chr5	h2	PAN027#joint#h2_chr5	259472	277471	18000	18000	17999	9	0.999639	homologous_same_chrom
chr5_homolog_run0548	chr5	21620000	21638000	chr5	h2	PAN027#joint#h2_chr5	21659704	21677681	18000	18000	17977	9	0.994054	homologous_same_chrom
chr5_homolog_run2732	chr5	91600000	91618000	chr5	h2	PAN027#joint#h2_chr5	90648949	90666951	18000	18000	18002	9	0.999667	homologous_same_chrom
chr5_homolog_run5436	chr5	179298000	179316000	chr5	h2	PAN027#joint#h2_chr5	178338495	178356470	18000	18000	17975	9	0.998247	homologous_same_chrom
chr6_homolog_run0184	chr6	5608000	5626000	chr6	h1	PAN027#joint#h1_chr6	5607807	5625807	18000	18000	18000	9	1.000000	homologous_same_chrom
chr6_homolog_run0188	chr6	5736000	5754000	chr6	h1	PAN027#joint#h1_chr6	5735807	5753807	18000	18000	18000	9	1.000000	homologous_same_chrom
chr6_homolog_run0682	chr6	26942000	26960000	chr6	h1	PAN027#joint#h1_chr6	26941626	26959627	18000	18000	18001	9	0.999972	homologous_same_chrom
chr6_homolog_run0686	chr6	26974000	26992000	chr6	h1	PAN027#joint#h1_chr6	26973627	26991626	18000	18000	17999	9	0.999972	homologous_same_chrom
chr6_homolog_run0694	chr6	27014000	27032000	chr6	h1	PAN027#joint#h1_chr6	27013626	27031626	18000	18000	18000	9	1.000000	homologous_same_chrom
chr6_homolog_run1135	chr6	42962000	42980000	chr6	h1	PAN027#joint#h1_chr6	42961478	42979478	18000	18000	18000	9	1.000000	homologous_same_chrom
chr6_homolog_run2008	chr6	75974000	75992000	chr6	h1	PAN027#joint#h1_chr6	75973330	75991330	18000	18000	18000	9	1.000000	homologous_same_chrom
chr6_homolog_run2054	chr6	77336000	77354000	chr6	h1	PAN027#joint#h1_chr6	77335330	77353330	18000	18000	18000	9	1.000000	homologous_same_chrom
chr6_homolog_run2065	chr6	77706000	77724000	chr6	h1	PAN027#joint#h1_chr6	77705330	77723330	18000	18000	18000	9	1.000000	homologous_same_chrom
chr6_homolog_run2916	chr6	103958000	103976000	chr6	h2	PAN027#joint#h2_chr6	104109280	104127280	18000	18000	18000	9	1.000000	homologous_same_chrom
chr6_homolog_run3281	chr6	118572000	118590000	chr6	h2	PAN027#joint#h2_chr6	118723192	118741193	18000	18000	18001	9	0.999972	homologous_same_chrom
chr6_homolog_run3302	chr6	119382000	119400000	chr6	h2	PAN027#joint#h2_chr6	119533191	119551191	18000	18000	18000	9	1.000000	homologous_same_chrom
chr6_homolog_run4185	chr6	157192000	157210000	chr6	h1	PAN027#joint#h1_chr6	157182663	157200663	18000	18000	18000	9	1.000000	homologous_same_chrom
chr7_homolog_run0960	chr7	35206000	35224000	chr7	h2	PAN027#joint#h2_chr7	35235168	35253168	18000	18000	18000	9	0.999833	homologous_same_chrom
chr7_homolog_run1369	chr7	50174000	50192000	chr7	h2	PAN027#joint#h2_chr7	50203303	50221303	18000	18000	18000	9	0.999889	homologous_same_chrom
chr7_homolog_run1642	chr7	57596000	57614000	chr7	h2	PAN027#joint#h2_chr7	57714684	57732684	18000	18000	18000	9	0.998611	homologous_same_chrom
chr7_homolog_run1732	chr7	64962000	64980000	chr7	h2	PAN027#joint#h2_chr7	65407878	65425878	18000	18000	18000	9	0.997722	homologous_same_chrom
chr7_homolog_run1877	chr7	66714000	66732000	chr7	h1	PAN027#joint#h1_chr7	66014025	66032025	18000	18000	18000	9	0.999944	homologous_same_chrom
chr7_homolog_run4162	chr7	144450000	144468000	chr7	h2	PAN027#joint#h2_chr7	144772071	144790086	18000	18000	18015	9	0.998363	homologous_same_chrom
chr7_homolog_run4448	chr7	154056000	154074000	chr7	h2	PAN027#joint#h2_chr7	154251113	154269119	18000	18000	18006	9	0.999667	homologous_same_chrom
chr8_homolog_run0105	chr8	7050000	7068000	chr8	h2	PAN027#joint#h2_chr8	7052104	7070104	18000	18000	18000	9	1.000000	homologous_same_chrom
chr8_homolog_run0160	chr8	10042000	10060000	chr8	h2	PAN027#joint#h2_chr8	10044084	10062083	18000	18000	17999	9	0.999972	homologous_same_chrom
chr8_homolog_run0463	chr8	28504000	28522000	chr8	h2	PAN027#joint#h2_chr8	28505941	28523941	18000	18000	18000	9	1.000000	homologous_same_chrom
chr8_homolog_run0869	chr8	49298000	49316000	chr8	h2	PAN027#joint#h2_chr8	49408560	49426560	18000	18000	18000	9	1.000000	homologous_same_chrom
chr8_homolog_run1852	chr8	83816000	83834000	chr8	h2	PAN027#joint#h2_chr8	83925048	83943048	18000	18000	18000	9	1.000000	homologous_same_chrom
chr9_homolog_run0003	chr9	18000	36000	chr9	h1	PAN027#joint#h1_chr9	19646	37647	18000	18000	18001	9	0.998972	homologous_same_chrom
chr9_homolog_run1339	chr9	40062000	40080000	chr9	h2	PAN027#joint#h2_chr9	40061194	40079188	18000	18000	17994	9	0.999722	homologous_same_chrom
chr9_homolog_run1494	chr9	62146000	62164000	chr9	h2	PAN027#joint#h2_chr9	63518447	63536443	18000	18000	17996	9	0.999278	homologous_same_chrom
chr9_homolog_run2267	chr9	89986000	90004000	chr9	h1	PAN027#joint#h1_chr9	84137395	84155395	18000	18000	18000	9	0.998889	homologous_same_chrom
chr10_homolog_run0627	chr10	30456000	30474000	chr10	h1	PAN027#joint#h1_chr10	30457676	30475676	18000	18000	18000	9	1.000000	homologous_same_chrom
chr10_homolog_run0840	chr10	37224000	37242000	chr10	h1	PAN027#joint#h1_chr10	37225627	37243628	18000	18000	18001	9	0.999972	homologous_same_chrom
chr10_homolog_run1414	chr10	54882000	54900000	chr10	h1	PAN027#joint#h1_chr10	54883559	54901559	18000	18000	18000	9	1.000000	homologous_same_chrom
chr10_homolog_run1774	chr10	68256000	68274000	chr10	h1	PAN027#joint#h1_chr10	68257518	68275518	18000	18000	18000	9	1.000000	homologous_same_chrom
chr10_homolog_run2010	chr10	80220000	80238000	chr10	h2	PAN027#joint#h2_chr10	80388825	80406825	18000	18000	18000	9	1.000000	homologous_same_chrom
chr10_homolog_run2018	chr10	80382000	80400000	chr10	h2	PAN027#joint#h2_chr10	80550826	80568825	18000	18000	17999	9	0.999972	homologous_same_chrom
chr10_homolog_run2125	chr10	84632000	84650000	chr10	h2	PAN027#joint#h2_chr10	84800816	84818815	18000	18000	17999	9	0.999972	homologous_same_chrom
chr10_homolog_run2201	chr10	87750000	87768000	chr10	h2	PAN027#joint#h2_chr10	87918800	87936800	18000	18000	18000	9	1.000000	homologous_same_chrom
chr10_homolog_run2208	chr10	87884000	87902000	chr10	h2	PAN027#joint#h2_chr10	88052798	88070798	18000	18000	18000	9	1.000000	homologous_same_chrom
chr10_homolog_run2209	chr10	87906000	87924000	chr10	h2	PAN027#joint#h2_chr10	88074798	88092798	18000	18000	18000	9	1.000000	homologous_same_chrom
chr10_homolog_run2627	chr10	106260000	106278000	chr10	h1	PAN027#joint#h1_chr10	106258598	106276598	18000	18000	18000	9	1.000000	homologous_same_chrom
chr10_homolog_run3107	chr10	131648000	131666000	chr10	h1	PAN027#joint#h1_chr10	131646457	131664457	18000	18000	18000	9	1.000000	homologous_same_chrom
chr11_homolog_run0074	chr11	3516000	3534000	chr11	h1	PAN027#joint#h1_chr11	3519200	3537199	18000	18000	17999	9	0.999972	homologous_same_chrom
chr11_homolog_run1248	chr11	50420000	50438000	chr11	h2	PAN027#joint#h2_chr11	50467503	50485503	18000	18000	18000	9	1.000000	homologous_same_chrom
chr11_homolog_run1478	chr11	62706000	62724000	chr11	h2	PAN027#joint#h2_chr11	62752608	62770608	18000	18000	18000	9	1.000000	homologous_same_chrom
chr11_homolog_run1579	chr11	67570000	67588000	chr11	h2	PAN027#joint#h2_chr11	67616551	67634551	18000	18000	18000	9	1.000000	homologous_same_chrom
chr11_homolog_run1583	chr11	67948000	67966000	chr11	h2	PAN027#joint#h2_chr11	67994547	68012547	18000	18000	18000	9	1.000000	homologous_same_chrom
chr11_homolog_run1709	chr11	74400000	74418000	chr11	h1	PAN027#joint#h1_chr11	74578460	74596460	18000	18000	18000	9	1.000000	homologous_same_chrom
chr11_homolog_run2282	chr11	93350000	93368000	chr11	h1	PAN027#joint#h1_chr11	93528286	93546286	18000	18000	18000	9	1.000000	homologous_same_chrom
chr11_homolog_run2759	chr11	108670000	108688000	chr11	h1	PAN027#joint#h1_chr11	108848186	108866186	18000	18000	18000	9	1.000000	homologous_same_chrom
chr12_homolog_run0250	chr12	8288000	8306000	chr12	h2	PAN027#joint#h2_chr12	8275330	8293330	18000	18000	18000	9	0.999778	homologous_same_chrom
chr12_homolog_run1729	chr12	54954000	54972000	chr12	h1	PAN027#joint#h1_chr12	56259044	56277044	18000	18000	18000	9	0.993668	homologous_same_chrom
chr13_homolog_run0003	chr13	16000	34000	chr13	h1	PAN027#joint#h1_chr13	19224	37233	18000	18000	18009	9	0.999473	homologous_same_chrom
chr13_homolog_run0156	chr13	9756000	9774000	chr13	h2	PAN027#joint#h2_chr13	8350439	8368431	18000	18000	17992	9	0.996887	homologous_same_chrom
chr13_homolog_run0211	chr13	19890000	19908000	chr13	h2	PAN027#joint#h2_chr13	16606418	16624422	18000	18000	18004	9	0.999389	homologous_same_chrom
chr13_homolog_run1293	chr13	63558000	63576000	chr13	h2	PAN027#joint#h2_chr13	60299256	60317256	18000	18000	18000	9	1.000000	homologous_same_chrom
chr13_homolog_run1747	chr13	87462000	87480000	chr13	h2	PAN027#joint#h2_chr13	84203153	84221153	18000	18000	18000	9	1.000000	homologous_same_chrom
chr14_homolog_run0012	chr14	1210000	1228000	chr14	h2	PAN027#joint#h2_chr14	924701	942702	18000	18000	18001	9	0.996917	homologous_same_chrom
chr14_homolog_run0018	chr14	1244000	1262000	chr14	h2	PAN027#joint#h2_chr14	958702	976726	18000	18000	18024	9	0.996784	homologous_same_chrom
chr14_homolog_run0046	chr14	7550000	7568000	chr14	h2	PAN027#joint#h2_chr14	983962	1001969	18000	18000	18007	9	0.986201	homologous_same_chrom
chr14_homolog_run0086	chr14	9574000	9592000	chr14	h1	PAN027#joint#h1_chr14	3667630	3685606	18000	18000	17976	9	0.994936	homologous_same_chrom
chr14_homolog_run0154	chr14	15132000	15150000	chr14	h1	PAN027#joint#h1_chr14	6484240	6502248	18000	18000	18008	9	0.993007	homologous_same_chrom
chr14_homolog_run0211	chr14	15976000	15994000	chr14	h2	PAN027#joint#h2_chr14	9018499	9036499	18000	18000	18000	9	0.999833	homologous_same_chrom
chr14_homolog_run0327	chr14	17552000	17570000	chr14	h1	PAN027#joint#h1_chr14	8899178	8917177	18000	18000	17999	9	0.998972	homologous_same_chrom
chr14_homolog_run1029	chr14	21344000	21362000	chr14	h1	PAN027#joint#h1_chr14	12847606	12865606	18000	18000	18000	9	0.999611	homologous_same_chrom
chr14_homolog_run1087	chr14	21658000	21676000	chr14	h2	PAN027#joint#h2_chr14	15354672	15372670	18000	18000	17998	9	0.997944	homologous_same_chrom
chr14_homolog_run1204	chr14	22036000	22054000	chr14	h2	PAN027#joint#h2_chr14	14979911	14997910	18000	18000	17999	9	0.999806	homologous_same_chrom
chr15_homolog_run0536	chr15	13018000	13036000	chr15	h2	PAN027#joint#h2_chr15	18186176	18204174	18000	18000	17998	9	0.998333	homologous_same_chrom
chr15_homolog_run0634	chr15	13372000	13390000	chr15	h2	PAN027#joint#h2_chr15	17101389	17119316	18000	18000	17927	9	0.996044	homologous_same_chrom
chr15_homolog_run0690	chr15	13718000	13736000	chr15	h2	PAN027#joint#h2_chr15	17776745	17794742	18000	18000	17997	9	0.999750	homologous_same_chrom
chr15_homolog_run1368	chr15	35986000	36004000	chr15	h1	PAN027#joint#h1_chr15	40742500	40760500	18000	18000	18000	9	0.999722	homologous_same_chrom
chr15_homolog_run1894	chr15	53438000	53456000	chr15	h2	PAN027#joint#h2_chr15	59012614	59030614	18000	18000	18000	9	0.999944	homologous_same_chrom
chr16_homolog_run0071	chr16	5540000	5558000	chr16	h2	PAN027#joint#h2_chr16	5283171	5301171	18000	18000	18000	9	1.000000	homologous_same_chrom
chr16_homolog_run0268	chr16	19758000	19776000	chr16	h2	PAN027#joint#h2_chr16	19501060	19519060	18000	18000	18000	9	1.000000	homologous_same_chrom
chr16_homolog_run0479	chr16	32694000	32712000	chr16	h2	PAN027#joint#h2_chr16	32436856	32454855	18000	18000	17999	9	0.999972	homologous_same_chrom
chr16_homolog_run0534	chr16	33804000	33822000	chr16	h1	PAN027#joint#h1_chr16	34841483	34859483	18000	18000	18000	9	0.999444	homologous_same_chrom
chr16_homolog_run0540	chr16	33990000	34008000	chr16	h1	PAN027#joint#h1_chr16	34842258	34860257	18000	18000	17999	9	0.999806	homologous_same_chrom
chr16_homolog_run0563	chr16	34366000	34384000	chr16	h1	PAN027#joint#h1_chr16	33822232	33840236	18000	18000	18004	9	0.993611	homologous_same_chrom
chr17_homolog_run0003	chr17	32000	50000	chr17	h2	PAN027#joint#h2_chr17	31139	49139	18000	18000	18000	9	1.000000	homologous_same_chrom
chr17_homolog_run0446	chr17	21600000	21618000	chr17	h1	PAN027#joint#h1_chr17	21619684	21637684	18000	18000	18000	9	1.000000	homologous_same_chrom
chr17_homolog_run0463	chr17	21794000	21812000	chr17	h1	PAN027#joint#h1_chr17	21813680	21831680	18000	18000	18000	9	1.000000	homologous_same_chrom
chr17_homolog_run0471	chr17	21954000	21972000	chr17	h1	PAN027#joint#h1_chr17	21973680	21991680	18000	18000	18000	9	1.000000	homologous_same_chrom
chr17_homolog_run0675	chr17	35710000	35728000	chr17	h2	PAN027#joint#h2_chr17	35214792	35232792	18000	18000	18000	9	1.000000	homologous_same_chrom
chr17_homolog_run0740	chr17	39224000	39242000	chr17	h2	PAN027#joint#h2_chr17	38728761	38746761	18000	18000	18000	9	1.000000	homologous_same_chrom
chr17_homolog_run1235	chr17	63416000	63434000	chr17	h1	PAN027#joint#h1_chr17	63431731	63449730	18000	18000	17999	9	0.999972	homologous_same_chrom
chr17_homolog_run1532	chr17	80672000	80690000	chr17	h2	PAN027#joint#h2_chr17	80185925	80203925	18000	18000	18000	9	1.000000	homologous_same_chrom
chr18_homolog_run0417	chr18	14328000	14346000	chr18	h1	PAN027#joint#h1_chr18	14312054	14330054	18000	18000	18000	9	0.999722	homologous_same_chrom
chr18_homolog_run0523	chr18	14888000	14906000	chr18	h1	PAN027#joint#h1_chr18	14872652	14890668	18000	18000	18016	9	0.997558	homologous_same_chrom
chr19_homolog_run0676	chr19	23964000	23982000	chr19	h2	PAN027#joint#h2_chr19	24063353	24081353	18000	18000	18000	9	1.000000	homologous_same_chrom
chr19_homolog_run0700	chr19	31528000	31546000	chr19	h2	PAN027#joint#h2_chr19	31627685	31645685	18000	18000	18000	9	1.000000	homologous_same_chrom
chr19_homolog_run0722	chr19	32114000	32132000	chr19	h2	PAN027#joint#h2_chr19	32213685	32231685	18000	18000	18000	9	1.000000	homologous_same_chrom
chr19_homolog_run0864	chr19	41132000	41150000	chr19	h2	PAN027#joint#h2_chr19	41231045	41249045	18000	18000	18000	9	1.000000	homologous_same_chrom
chr19_homolog_run0870	chr19	41378000	41396000	chr19	h2	PAN027#joint#h2_chr19	41477045	41495045	18000	18000	18000	9	1.000000	homologous_same_chrom
chr20_homolog_run0026	chr20	892000	910000	chr20	h1	PAN027#joint#h1_chr20	892203	910203	18000	18000	18000	9	1.000000	homologous_same_chrom
chr20_homolog_run0686	chr20	31022000	31040000	chr20	h1	PAN027#joint#h1_chr20	31038136	31056136	18000	18000	18000	9	1.000000	homologous_same_chrom
chr20_homolog_run1030	chr20	49542000	49560000	chr20	h1	PAN027#joint#h1_chr20	49557941	49575941	18000	18000	18000	9	1.000000	homologous_same_chrom
chr20_homolog_run1084	chr20	52218000	52236000	chr20	h1	PAN027#joint#h1_chr20	52233898	52251896	18000	18000	17998	9	0.999944	homologous_same_chrom
chr21_homolog_run0016	chr21	70000	88000	chr21	h1	PAN027#joint#h1_chr21	73025	91059	18000	18000	18034	9	0.987791	homologous_same_chrom
chr21_homolog_run0024	chr21	382000	400000	chr21	h1	PAN027#joint#h1_chr21	280897	298896	18000	18000	17999	9	0.984972	homologous_same_chrom
chr21_homolog_run0081	chr21	3512000	3530000	chr21	h2	PAN027#joint#h2_chr21	2687913	2705949	18000	18000	18036	9	0.988705	homologous_same_chrom
chr21_homolog_run0165	chr21	7146000	7164000	chr21	h2	PAN027#joint#h2_chr21	5337763	5355762	18000	18000	17999	9	0.998917	homologous_same_chrom
chr21_homolog_run0212	chr21	8048000	8066000	chr21	h1	PAN027#joint#h1_chr21	7350143	7368143	18000	18000	18000	9	0.998833	homologous_same_chrom
chr21_homolog_run0355	chr21	8834000	8852000	chr21	h2	PAN027#joint#h2_chr21	7141487	7159485	18000	18000	17998	9	0.998722	homologous_same_chrom
chr21_homolog_run0526	chr21	12346000	12364000	chr21	h2	PAN027#joint#h2_chr21	10837133	10855131	18000	18000	17998	9	0.998500	homologous_same_chrom
chr21_homolog_run0977	chr21	26678000	26696000	chr21	h2	PAN027#joint#h2_chr21	25167217	25185217	18000	18000	18000	9	1.000000	homologous_same_chrom
chr22_homolog_run0010	chr22	216000	234000	chr22	h2	PAN027#joint#h2_chr22	238892	256892	18000	18000	18000	9	0.995222	homologous_same_chrom
chr22_homolog_run0016	chr22	704000	722000	chr22	h2	PAN027#joint#h2_chr22	628458	646452	18000	18000	17994	9	0.977941	homologous_same_chrom
chr22_homolog_run0074	chr22	4576000	4594000	chr22	h2	PAN027#joint#h2_chr22	4118444	4136349	18000	18000	17905	9	0.987924	homologous_same_chrom
chr22_homolog_run0078	chr22	4606000	4624000	chr22	h2	PAN027#joint#h2_chr22	4148329	4166303	18000	18000	17974	9	0.985040	homologous_same_chrom
chr22_homolog_run0185	chr22	9162000	9180000	chr22	h2	PAN027#joint#h2_chr22	7797889	7815912	18000	18000	18023	9	0.997310	homologous_same_chrom
chr22_homolog_run0205	chr22	10384000	10402000	chr22	h2	PAN027#joint#h2_chr22	9025234	9043232	18000	18000	17998	9	0.999555	homologous_same_chrom
chr22_homolog_run0521	chr22	22134000	22152000	chr22	h1	PAN027#joint#h1_chr22	21054520	21072519	18000	18000	17999	9	0.997694	homologous_same_chrom
chrX_homolog_run1992	chrX	62194000	62212000	chrX	h2	PAN027#joint#h2_chrX	62116415	62134416	18000	18000	18001	9	0.999694	homologous_same_chrom
chrX_homolog_run2030	chrX	62816000	62834000	chrX	h2	PAN027#joint#h2_chrX	62738389	62756389	18000	18000	18000	9	0.999611	homologous_same_chrom
