event_id	pair	transmission	query_name	query_arm	query_sample	query_haplotype	query_haplotype_label	query_source_window_native_0based_half_open	local_query_start_0based	local_query_end_0based_exclusive	native_query_start_0based	native_query_end_0based_exclusive	native_query_interval_0based_half_open	segment_length_bp	target_name	target_arm	target_sample	target_haplotype	target_haplotype_label	target_source_window_native_0based_half_open	target_local_interval_0based_if_recovered	target_native_interval_0based_half_open_if_recovered	target_interval_recovery	raw_strict_paf_row_count	raw_strict_paf_query_coverage_check	strand	identity	jaccard	nb	interchromosomal	event_role	query_community	target_community	community_status	patch_pattern_annotation	overlaps_phr	has_phr	geometry_source	target_coordinate_source	annotation_source
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	231679	234131	243944	246396	chrX:243944-246396	2452	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	231913-234359	chrY:237752-240198	direct_sweepga_1to1_noscaffold_paf	1	231679-234131	+	98.332	0.974204	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	234123	240920	246388	253185	chrX:246388-253185	6797	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	234186-240983	chrY:240025-246822	direct_sweepga_1to1_noscaffold_paf	1	234123-240920	+	99.2648	0.986556	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	241101	242288	253366	254553	chrX:253366-254553	1187	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	240666-241851	chrY:246505-247690	direct_sweepga_1to1_noscaffold_paf	1	241101-242288	+	94.6354	0.908286	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	241770	243704	254035	255969	chrX:254035-255969	1934	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	241173-243068	chrY:247012-248907	direct_sweepga_1to1_noscaffold_paf	1	241770-243704	+	93.6533	0.901192	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	243685	251515	255950	263780	chrX:255950-263780	7830	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	243121-250955	chrY:248960-256794	direct_sweepga_1to1_noscaffold_paf	1	243685-251515	+	99.2358	0.989585	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	251327	254688	263592	266953	chrX:263592-266953	3361	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	250392-253813	chrY:256231-259652	direct_sweepga_1to1_noscaffold_paf	1	251327-254688	+	93.6195	0.908272	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	254681	257061	266946	269326	chrX:266946-269326	2380	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	253232-255620	chrY:259071-261459	direct_sweepga_1to1_noscaffold_paf	1	254681-257061	+	92.428	0.890563	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	257161	265178	269426	277443	chrX:269426-277443	8017	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	255639-263650	chrY:261478-269489	direct_sweepga_1to1_noscaffold_paf	1	257161-265178	+	99.5761	0.993284	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	265033	272883	277298	285148	chrX:277298-285148	7850	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	262866-270757	chrY:268705-276596	direct_sweepga_1to1_noscaffold_paf	1	265033-272883	+	94.5828	0.924092	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	272447	296248	284712	308513	chrX:284712-308513	23801	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	269790-293646	chrY:275629-299485	direct_sweepga_1to1_noscaffold_paf	1	272447-296248	+	98.7075	0.980839	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	296121	300147	308386	312412	chrX:308386-312412	4026	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	293384-297458	chrY:299223-303297	direct_sweepga_1to1_noscaffold_paf	1	296121-300147	+	93.9578	0.915799	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	298340	303128	310605	315393	chrX:310605-315393	4788	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	299827-304614	chrY:305666-310453	direct_sweepga_1to1_noscaffold_paf	1	298340-303128	+	94.2047	0.918453	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	302098	317079	314363	329344	chrX:314363-329344	14981	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	303466-318450	chrY:309305-324289	direct_sweepga_1to1_noscaffold_paf	1	302098-317079	+	97.7244	0.961317	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	315854	320669	328119	332934	chrX:328119-332934	4815	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	317123-321952	chrY:322962-327791	direct_sweepga_1to1_noscaffold_paf	1	315854-320669	+	89.3742	0.838704	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	318503	346926	330768	359191	chrX:330768-359191	28423	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	319875-348364	chrY:325714-354203	direct_sweepga_1to1_noscaffold_paf	1	318503-346926	+	98.8961	0.983619	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	344686	351687	356951	363952	chrX:356951-363952	7001	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	348972-356027	chrY:354811-361866	direct_sweepga_1to1_noscaffold_paf	1	344686-351687	+	96.0118	0.947084	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	352853	358144	365118	370409	chrX:365118-370409	5291	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	356082-361377	chrY:361921-367216	direct_sweepga_1to1_noscaffold_paf	1	352853-358144	+	98.5889	0.980172	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	358220	363723	370485	375988	chrX:370485-375988	5503	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	361375-366890	chrY:367214-372729	direct_sweepga_1to1_noscaffold_paf	1	358220-363723	+	99.2574	0.989527	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	363723	417809	375988	430074	chrX:375988-430074	54086	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	367307-421535	chrY:373146-427374	direct_sweepga_1to1_noscaffold_paf	1	363723-417809	+	98.1993	0.97592	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	417840	420755	430105	433020	chrX:430105-433020	2915	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	420992-423904	chrY:426831-429743	direct_sweepga_1to1_noscaffold_paf	1	417840-420755	+	95.2073	0.925644	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	420310	437141	432575	449406	chrX:432575-449406	16831	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	423785-440670	chrY:429624-446509	direct_sweepga_1to1_noscaffold_paf	1	420310-437141	+	98.218	0.975045	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	436669	443416	448934	455681	chrX:448934-455681	6747	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	440473-447307	chrY:446312-453146	direct_sweepga_1to1_noscaffold_paf	1	436669-443416	+	94.1987	0.916596	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	442921	445293	455186	457558	chrX:455186-457558	2372	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	446953-449328	chrY:452792-455167	direct_sweepga_1to1_noscaffold_paf	1	442921-445293	+	92.3109	0.897282	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	443993	448066	456258	460331	chrX:456258-460331	4073	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	447656-451749	chrY:453495-457588	direct_sweepga_1to1_noscaffold_paf	1	443993-448066	+	86.5019	0.804242	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	446895	462173	459160	474438	chrX:459160-474438	15278	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	450275-465542	chrY:456114-471381	direct_sweepga_1to1_noscaffold_paf	1	446895-462173	+	98.0638	0.970264	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	461297	465814	473562	478079	chrX:473562-478079	4517	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	465130-469657	chrY:470969-475496	direct_sweepga_1to1_noscaffold_paf	1	461297-465814	+	96.5859	0.941189	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	465731	483821	477996	496086	chrX:477996-496086	18090	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	469164-487179	chrY:475003-493018	direct_sweepga_1to1_noscaffold_paf	1	465731-483821	+	98.0739	0.974677	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
PAR1_XY_positive_control	PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chrX.paternal:12265-512264_chrX_parm	chrXp	PAN027	2	paternal	chrX:12265-512265	483675	486280	495940	498545	chrX:495940-498545	2605	PAN011#2#chrY.haplotype2:5839-505838_chrY_parm	chrYp	PAN011	PAN011#2	haplotype2	chrY:5839-505839	487213-489812	chrY:493052-495651	direct_sweepga_1to1_noscaffold_paf	1	483675-486280	+	94.1645	0.913939	direct_1to1	1	PAR positive control	not_available	not_available	not_available	not_available	not_available	not_available	direct sweepGA filtered PAF; filter_id=one_one_noscaffold; --num-mappings 1:1 --scaffold-jump 0	paper_prep/_brainstorming/pedigree_direct_sweepga_concordance/filtered_paf/PAN027pat_vs_PAN011_hap2.one_one_noscaffold.paf.gz	paper_prep/_brainstorming/fig5_synteny_recombination_schematic/selected_segments.tsv for optional community/PHR labels by event_id,target_arm,event_role only; geometry is direct PAF-native
