event_id	comparison_id	filter_mode	filter_label	chop_length_bp	query_name	query_chrom	window_start_abs	window_end_abs	query_start_abs	query_end_abs	window_overlap_bp	target_name	target_chrom	target_start	target_end	strand	matches	alignment_length	identity	expected_target_chroms	is_expected_target	filtered_paf	filtered_paf_line
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	135963896	135965896	2000	PAN011#joint#h2_chr9	chr9	133497937	133499937	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025880
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	135965896	135967896	2000	PAN011#joint#h2_chr9	chr9	133499937	133501937	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025881
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	135967896	135969896	2000	PAN011#joint#h2_chr9	chr9	133501937	133503937	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025882
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	135969896	135971896	2000	PAN011#joint#h2_chr9	chr9	133503937	133505937	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025883
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	135971896	135973896	2000	PAN011#joint#h2_chr9	chr9	133505937	133507937	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025884
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	135973896	135975896	2000	PAN011#joint#h2_chr9	chr9	133507937	133509937	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025885
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	135975896	135977896	2000	PAN011#joint#h2_chr9	chr9	133509937	133511937	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025886
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	135977896	135979896	2000	PAN011#joint#h2_chr9	chr9	133511937	133513937	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025887
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	135979896	135981896	2000	PAN011#joint#h2_chr9	chr9	133513937	133515937	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025888
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	135981896	135983896	2000	PAN011#joint#h2_chr9	chr9	133515937	133517937	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025889
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	135983896	135985896	2000	PAN011#joint#h2_chr9	chr9	133517937	133519937	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025890
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	135985896	135987896	2000	PAN011#joint#h2_chr9	chr9	133519937	133521937	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025891
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	135987896	135989896	2000	PAN011#joint#h2_chr9	chr9	133521937	133523937	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025892
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	135989896	135991896	2000	PAN011#joint#h2_chr9	chr9	133523937	133525937	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025893
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	135991896	135993896	2000	PAN011#joint#h2_chr9	chr9	133525937	133527937	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025894
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	135993896	135995896	2000	PAN011#joint#h2_chr9	chr9	133527937	133529937	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025895
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	135995896	135997896	2000	PAN011#joint#h2_chr9	chr9	133529937	133531937	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025896
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	135997896	135999896	2000	PAN011#joint#h2_chr9	chr9	133531937	133533937	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025897
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	135999896	136001896	2000	PAN011#joint#h2_chr9	chr9	133533937	133535937	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025898
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136001896	136003896	2000	PAN011#joint#h2_chr9	chr9	133535937	133537937	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025899
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136003896	136005896	2000	PAN011#joint#h2_chr9	chr9	133537937	133539937	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025900
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136005896	136007896	2000	PAN011#joint#h2_chr9	chr9	133539937	133541937	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025901
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136007896	136009896	2000	PAN011#joint#h2_chr9	chr9	133541937	133543937	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025902
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136009896	136011896	2000	PAN011#joint#h2_chr9	chr9	133543937	133545937	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025903
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136011896	136013896	2000	PAN011#joint#h2_chr9	chr9	133545937	133547937	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025904
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136015896	136017896	2000	PAN011#joint#h2_chr9	chr9	133549938	133551938	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025905
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136017896	136019896	2000	PAN011#joint#h2_chr9	chr9	133551938	133553938	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025906
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136019896	136021896	2000	PAN011#joint#h2_chr9	chr9	133553938	133555938	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025907
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136021896	136023896	2000	PAN011#joint#h2_chr9	chr9	133555938	133557938	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025908
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136023896	136025896	2000	PAN011#joint#h2_chr9	chr9	133557938	133559939	+	2000	2001	0.999500	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025909
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136025896	136027896	2000	PAN011#joint#h2_chr9	chr9	133559939	133561939	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025910
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136027896	136029896	2000	PAN011#joint#h2_chr9	chr9	133561939	133563939	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025911
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136029896	136031896	2000	PAN011#joint#h2_chr9	chr9	133563939	133565939	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025912
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136031896	136033896	2000	PAN011#joint#h2_chr9	chr9	133565939	133567939	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025913
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136033896	136035896	2000	PAN011#joint#h2_chr9	chr9	133567939	133569939	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025914
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136035896	136037896	2000	PAN011#joint#h2_chr9	chr9	133569939	133571939	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025915
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136037896	136039896	2000	PAN011#joint#h2_chr9	chr9	133571939	133573939	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025916
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136039896	136041896	2000	PAN011#joint#h2_chr9	chr9	133573939	133575939	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025917
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136041896	136043896	2000	PAN011#joint#h2_chr9	chr9	133575939	133577939	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025918
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136043896	136045896	2000	PAN011#joint#h2_chr9	chr9	133577939	133579939	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025919
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136045896	136047896	2000	PAN011#joint#h2_chr9	chr9	133579939	133581939	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025920
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136047896	136049896	2000	PAN011#joint#h2_chr9	chr9	133581939	133583939	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025921
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136049896	136051896	2000	PAN011#joint#h2_chr9	chr9	133583939	133585939	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025922
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136051896	136053896	2000	PAN011#joint#h2_chr9	chr9	133585939	133587939	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025923
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136053896	136055896	2000	PAN011#joint#h2_chr9	chr9	133587939	133589939	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025924
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136055896	136057896	2000	PAN011#joint#h2_chr9	chr9	133589939	133591939	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025925
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136057896	136059896	2000	PAN011#joint#h2_chr9	chr9	133591939	133593939	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025926
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136059896	136061896	2000	PAN011#joint#h2_chr9	chr9	133593939	133595939	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025927
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136063896	136065896	2000	PAN011#joint#h2_chr9	chr9	133597939	133599939	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025928
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	scaffold50k_ani	50kb scaffold/merge ANI	2000	PAN027#2#chr9	chr9	135704825	136204825	136065896	136067896	2000	PAN011#joint#h2_chr9	chr9	133599939	133601939	+	2000	2000	1.000000	chr3	no	/moosefs/erikg/phrs/.wg-worktrees/agent-2685/paper_prep/_brainstorming/fig5_raw_fasta_sweepga_f16_chop_filter_sensitivity_panels/filtered_paf/PAN027pat_vs_PAN011_joint.l2000.scaffold50k_ani.paf.gz	1025929
