event_id	pair	transmission	query_name	query_arm	query_sample	query_haplotype	query_haplotype_label	query_source_window_native_0based_half_open	local_query_start_0based	local_query_end_0based_exclusive	native_query_start_0based	native_query_end_0based_exclusive	native_query_interval_0based_half_open	segment_length_bp	target_name	target_arm	target_sample	target_haplotype	target_haplotype_label	target_source_window_native_0based_half_open	target_local_interval_0based_if_recovered	target_native_interval_0based_half_open_if_recovered	target_interval_recovery	raw_strict_paf_row_count	raw_strict_paf_query_coverage_check	strand	identity	jaccard	nb	interchromosomal	event_role	query_community	target_community	community_status	patch_pattern_annotation	overlaps_phr	has_phr	geometry_source	target_coordinate_source	annotation_source
PAN028_chr9q_chr3q_PHR_candidate	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	chr9q	PAN028	1	haplotype1	chr9:134380985-134880985	329410	331445	134710395	134712430	chr9:134710395-134712430	2035	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	chr3q	PAN027	PAN027#1	maternal	chr3:200905557-201405557	329643-331678	201235200-201237235	recovered_from_strict_paf	1	329410-331445	+	100	1	1	1	primary donor	C3	C3	within_community	acros_like	True	True	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv (nb=1 plus sweepGA 1:1 no-scaffold)	/moosefs/erikg/phrs/pedigree_native_untangle_agent2556_sweepga_1to1_noscaffold/<pair>.e50000.m1000.j0.8.n4.native_nb1.sweepga_1to1_noscaffold.paf	/moosefs/guarracino/HPRCv2/PHR_III/pedigrees/washu/untangle/recombination/patches.tsv
PAN028_chr9q_chr3q_PHR_candidate	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	chr9q	PAN028	1	haplotype1	chr9:134380985-134880985	331445	351187	134712430	134732172	chr9:134712430-134732172	19742	PAN027#2#chr9.paternal:135704825-136204824_chr9_qarm	chr9q	PAN027	PAN027#2	paternal	chr9:135704825-136204825	331159-350901	136035984-136055726	recovered_from_strict_paf	5	331445-351187	+	100	1	1	0	same-chromosome context	C3	C3	same_chr	same_chr	True	True	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv (nb=1 plus sweepGA 1:1 no-scaffold)	/moosefs/erikg/phrs/pedigree_native_untangle_agent2556_sweepga_1to1_noscaffold/<pair>.e50000.m1000.j0.8.n4.native_nb1.sweepga_1to1_noscaffold.paf	/moosefs/guarracino/HPRCv2/PHR_III/pedigrees/washu/untangle/recombination/patches.tsv
PAN028_chr9q_chr3q_PHR_candidate	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	chr9q	PAN028	1	haplotype1	chr9:134380985-134880985	351187	352192	134732172	134733177	chr9:134732172-134733177	1005	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	chr3q	PAN027	PAN027#2	paternal	chr3:202048279-202548279	350742-351747	202399021-202400026	recovered_from_strict_paf	1	351187-352192	+	98.5972	0.972522	1	1	primary donor	C3	C3	within_community	acros_like	True	True	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv (nb=1 plus sweepGA 1:1 no-scaffold)	/moosefs/erikg/phrs/pedigree_native_untangle_agent2556_sweepga_1to1_noscaffold/<pair>.e50000.m1000.j0.8.n4.native_nb1.sweepga_1to1_noscaffold.paf	/moosefs/guarracino/HPRCv2/PHR_III/pedigrees/washu/untangle/recombination/patches.tsv
PAN028_chr9q_chr3q_PHR_candidate	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	chr9q	PAN028	1	haplotype1	chr9:134380985-134880985	352192	366750	134733177	134747735	chr9:134733177-134747735	14558	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	chr3q	PAN027	PAN027#1	maternal	chr3:200905557-201405557	352444-366707	201258001-201272264	recovered_from_strict_paf	2	352192-366750	+	99.8707	0.99742	1	1	primary donor	C3	C3	within_community	acros_like	True	True	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv (nb=1 plus sweepGA 1:1 no-scaffold)	/moosefs/erikg/phrs/pedigree_native_untangle_agent2556_sweepga_1to1_noscaffold/<pair>.e50000.m1000.j0.8.n4.native_nb1.sweepga_1to1_noscaffold.paf	/moosefs/guarracino/HPRCv2/PHR_III/pedigrees/washu/untangle/recombination/patches.tsv
PAN028_chr9q_chr3q_PHR_candidate	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	chr9q	PAN028	1	haplotype1	chr9:134380985-134880985	366750	368176	134747735	134749161	chr9:134747735-134749161	1426	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	chr3q	PAN027	PAN027#2	paternal	chr3:202048279-202548279	366402-367828	202414681-202416107	recovered_from_strict_paf	1	366750-368176	+	100	1	1	1	primary donor	C3	C3	within_community	acros_like	True	True	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv (nb=1 plus sweepGA 1:1 no-scaffold)	/moosefs/erikg/phrs/pedigree_native_untangle_agent2556_sweepga_1to1_noscaffold/<pair>.e50000.m1000.j0.8.n4.native_nb1.sweepga_1to1_noscaffold.paf	/moosefs/guarracino/HPRCv2/PHR_III/pedigrees/washu/untangle/recombination/patches.tsv
PAN028_chr9q_chr3q_PHR_candidate	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	chr9q	PAN028	1	haplotype1	chr9:134380985-134880985	368176	376481	134749161	134757466	chr9:134749161-134757466	8305	PAN027#2#chr9.paternal:135704825-136204824_chr9_qarm	chr9q	PAN027	PAN027#2	paternal	chr9:135704825-136204825	368339-376703	136073164-136081528	recovered_from_strict_paf	1	368176-376481	+	99.4284	0.988666	1	0	same-chromosome context	not_available	not_available	not_available	not_available	not_available	not_available	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv (nb=1 plus sweepGA 1:1 no-scaffold)	/moosefs/erikg/phrs/pedigree_native_untangle_agent2556_sweepga_1to1_noscaffold/<pair>.e50000.m1000.j0.8.n4.native_nb1.sweepga_1to1_noscaffold.paf	not_joined_exactly_to_patches.tsv
PAN028_chr9q_chr3q_PHR_candidate	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	chr9q	PAN028	1	haplotype1	chr9:134380985-134880985	376481	379107	134757466	134760092	chr9:134757466-134760092	2626	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	chr3q	PAN027	PAN027#1	maternal	chr3:200905557-201405557	376347-378973	201281904-201284530	recovered_from_strict_paf	1	376481-379107	+	99.8857	0.997718	1	1	primary donor	not_available	not_available	not_available	not_available	not_available	not_available	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv (nb=1 plus sweepGA 1:1 no-scaffold)	/moosefs/erikg/phrs/pedigree_native_untangle_agent2556_sweepga_1to1_noscaffold/<pair>.e50000.m1000.j0.8.n4.native_nb1.sweepga_1to1_noscaffold.paf	not_joined_exactly_to_patches.tsv
PAN028_chr9q_chr3q_PHR_candidate	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	chr9q	PAN028	1	haplotype1	chr9:134380985-134880985	379107	472213	134760092	134853198	chr9:134760092-134853198	93106	PAN027#2#chr9.paternal:135704825-136204824_chr9_qarm	chr9q	PAN027	PAN027#2	paternal	chr9:135704825-136204825	379328-472441	136084153-136177266	recovered_from_strict_paf	12	379107-472213	+	100	1	1	0	same-chromosome context	C3	C3	same_chr	same_chr	True	True	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv (nb=1 plus sweepGA 1:1 no-scaffold)	/moosefs/erikg/phrs/pedigree_native_untangle_agent2556_sweepga_1to1_noscaffold/<pair>.e50000.m1000.j0.8.n4.native_nb1.sweepga_1to1_noscaffold.paf	/moosefs/guarracino/HPRCv2/PHR_III/pedigrees/washu/untangle/recombination/patches.tsv
PAN028_chr9q_chr3q_PHR_candidate	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	chr9q	PAN028	1	haplotype1	chr9:134380985-134880985	472213	475780	134853198	134856765	chr9:134853198-134856765	3567	PAN027#2#chr3.paternal:202048279-202548278_chr3_qarm	chr3q	PAN027	PAN027#2	paternal	chr3:202048279-202548279	472057-475624	202520336-202523903	recovered_from_strict_paf	1	472213-475780	+	99.9439	0.998879	1	1	primary donor	C3	C3	within_community	acros_like	True	True	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv (nb=1 plus sweepGA 1:1 no-scaffold)	/moosefs/erikg/phrs/pedigree_native_untangle_agent2556_sweepga_1to1_noscaffold/<pair>.e50000.m1000.j0.8.n4.native_nb1.sweepga_1to1_noscaffold.paf	/moosefs/guarracino/HPRCv2/PHR_III/pedigrees/washu/untangle/recombination/patches.tsv
PAN028_chr9q_chr3q_PHR_candidate	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	chr9q	PAN028	1	haplotype1	chr9:134380985-134880985	475780	490946	134856765	134871931	chr9:134856765-134871931	15166	PAN027#2#chr15.paternal:98308884-98808883_chr15_qarm	chr15q	PAN027	PAN027#2	paternal	chr15:98308884-98808884	476174-491370	98785058-98800254	recovered_from_strict_paf	1	475780-490946	+	99.1068	0.982371	1	1	side fragment	C3	C8	cross_community	acros_like	True	True	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv (nb=1 plus sweepGA 1:1 no-scaffold)	/moosefs/erikg/phrs/pedigree_native_untangle_agent2556_sweepga_1to1_noscaffold/<pair>.e50000.m1000.j0.8.n4.native_nb1.sweepga_1to1_noscaffold.paf	/moosefs/guarracino/HPRCv2/PHR_III/pedigrees/washu/untangle/recombination/patches.tsv
PAN028_chr9q_chr3q_PHR_candidate	PAN028_vs_PAN027	PAN028 maternal hap1 <- PAN027 mother	PAN028#1#chr9.haplotype1:134380985-134880984_chr9_qarm	chr9q	PAN028	1	haplotype1	chr9:134380985-134880985	490946	499901	134871931	134880886	chr9:134871931-134880886	8955	PAN027#1#chr3.maternal:200905557-201405556_chr3_qarm	chr3q	PAN027	PAN027#1	maternal	chr3:200905557-201405557	490933-499916	201396490-201405473	recovered_from_strict_paf	1	490946-499901	+	99.6985	0.993997	1	1	primary donor	not_available	not_available	not_available	not_available	not_available	not_available	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv (nb=1 plus sweepGA 1:1 no-scaffold)	/moosefs/erikg/phrs/pedigree_native_untangle_agent2556_sweepga_1to1_noscaffold/<pair>.e50000.m1000.j0.8.n4.native_nb1.sweepga_1to1_noscaffold.paf	not_joined_exactly_to_patches.tsv
