schema_version	analysis_layer	assignment	analysis_role	collection	relation	ontology	namespace	term_id	term_name	support_status	primary_support	sensitivity_support	p_exact_upper	bh_q_within_collection	by_q_within_collection	holm_p_global	bonferroni_p_global	term_phr_burden_a_T	community	community_order	community_contributor_copy_burden	community_fraction_of_a_T	dominant_community_flag	dominance_threshold	contributing_arms	functional_source_ids_json	functional_source_symbols_json	gene_names_json	coordinate_copy_count	copy_ids_json	summary_role
chm13-physical-copy-ontology-v7-community-attribution-v1.0	HEADLINE_PRIMARY_MIDPOINT	midpoint	PRIMARY_MIDPOINT	Reactome	ancestor	Reactome	pathway	R-HSA-1266738	Developmental Biology	PRIMARY_SUPPORTED	1	0	3.6704465369482396e-23	3.8123704697102383e-20	3.2869044046835337e-19	1.1445553436165695e-18	1.1464639758157827e-18	83	C1	1	67	0.80722891566265065	1	0.5	chr10_q|chr4_q	"[""NCBIGene:100288687"",""NCBIGene:6147""]"	"[""DUX4"",""RPL23A""]"	"[""DUX4"",""DUX4L1"",""DUX4L10"",""DUX4L11"",""DUX4L12"",""DUX4L13"",""DUX4L14"",""DUX4L15"",""DUX4L2"",""DUX4L20"",""DUX4L21"",""DUX4L22"",""DUX4L23"",""DUX4L24"",""DUX4L25"",""DUX4L3"",""DUX4L4"",""DUX4L5"",""DUX4L6"",""DUX4L7"",""DUX4L8"",""RPL23AP60"",""RPL23AP84""]"	67	"[""CHM13v2.0|chr10:134618565-134619843|+|DUX4L10"",""CHM13v2.0|chr10:134621872-134623150|+|DUX4L11"",""CHM13v2.0|chr10:134625179-134626703|+|DUX4L23"",""CHM13v2.0|chr10:134628489-134630013|+|DUX4L22"",""CHM13v2.0|chr10:134631799-134633077|+|DUX4L14"",""CHM13v2.0|chr10:134635109-134636387|+|DUX4L15"",""CHM13v2.0|chr10:134638419-134639943|+|DUX4L21"",""CHM13v2.0|chr10:134641729-134643253|+|DUX4L20"",""CHM13v2.0|chr10:134645039-134646563|+|DUX4L25"",""CHM13v2.0|chr10:134648349-134649873|+|DUX4L24"",""CHM13v2.0|chr10:134651659-134652937|+|DUX4L12"",""CHM13v2.0|chr10:134654969-134656247|+|DUX4L13"",""CHM13v2.0|chr10:134658279-134659803|+|DUX4L24_9"",""CHM13v2.0|chr10:134661589-134663113|+|DUX4L24_6"",""CHM13v2.0|chr10:134664899-134666423|+|DUX4L24_11"",""CHM13v2.0|chr10:134668209-134669733|+|DUX4L24_4"",""CHM13v2.0|chr10:134671519-134672797|+|DUX4L10_2"",""CHM13v2.0|chr10:134674825-134676349|+|DUX4L24_15"",""CHM13v2.0|chr10:134678136-134679660|+|DUX4L24_8"",""CHM13v2.0|chr10:134681447-134682978|+|DUX4L25_1"",""CHM13v2.0|chr10:134684778-134686303|+|DUX4L24_16"",""CHM13v2.0|chr10:134688089-134689619|+|DUX4L24_17"",""CHM13v2.0|chr10:134691406-134692684|+|DUX4L10_1"",""CHM13v2.0|chr10:134694717-134696241|+|DUX4L24_7"",""CHM13v2.0|chr10:134701338-134702862|+|DUX4L24_5"",""CHM13v2.0|chr10:134704648-134706172|+|DUX4L24_1"",""CHM13v2.0|chr10:134707958-134709482|+|DUX4L24_14"",""CHM13v2.0|chr10:134711268-134712792|+|DUX4L24_3"",""CHM13v2.0|chr10:134714578-134716102|+|DUX4L24_10"",""CHM13v2.0|chr10:134717888-134719412|+|DUX4L24_13"",""CHM13v2.0|chr10:134721198-134722722|+|DUX4L24_12"",""CHM13v2.0|chr10:134724508-134726032|+|DUX4L24_2"",""CHM13v2.0|chr10:134745871-134746398|+|RPL23AP60"",""CHM13v2.0|chr4:193436060-193437344|+|DUX4L8"",""CHM13v2.0|chr4:193439356-193440640|+|DUX4L5"",""CHM13v2.0|chr4:193442653-193443937|+|DUX4L6_8"",""CHM13v2.0|chr4:193445949-193447233|+|DUX4L2"",""CHM13v2.0|chr4:193449245-193450529|+|DUX4L6_15"",""CHM13v2.0|chr4:193452541-193453825|+|DUX4L6_9"",""CHM13v2.0|chr4:193455846-193457130|+|DUX4L7"",""CHM13v2.0|chr4:193459140-193460424|+|DUX4L1"",""CHM13v2.0|chr4:193462438-193463722|+|DUX4L3"",""CHM13v2.0|chr4:193465734-193467018|+|DUX4L6_14"",""CHM13v2.0|chr4:193469037-193470321|+|DUX4L6_17"",""CHM13v2.0|chr4:193472333-193473617|+|DUX4L6_11"",""CHM13v2.0|chr4:193475628-193476912|+|DUX4L6_16"",""CHM13v2.0|chr4:193478925-193480209|+|DUX4L6_23"",""CHM13v2.0|chr4:193482218-193483502|+|DUX4L6_3"",""CHM13v2.0|chr4:193485517-193486801|+|DUX4L6_24"",""CHM13v2.0|chr4:193488815-193490099|+|DUX4L6_13"",""CHM13v2.0|chr4:193492115-193493399|+|DUX4L6_4"",""CHM13v2.0|chr4:193495415-193496699|+|DUX4L6"",""CHM13v2.0|chr4:193498712-193499996|+|DUX4L6_5"",""CHM13v2.0|chr4:193502010-193503294|+|DUX4L6_18"",""CHM13v2.0|chr4:193505306-193506590|+|DUX4L6_19"",""CHM13v2.0|chr4:193508603-193509887|+|DUX4L4"",""CHM13v2.0|chr4:193511900-193513184|+|DUX4L6_6"",""CHM13v2.0|chr4:193515198-193516482|+|DUX4L6_7"",""CHM13v2.0|chr4:193518496-193519780|+|DUX4L6_22"",""CHM13v2.0|chr4:193521792-193523076|+|DUX4L6_2"",""CHM13v2.0|chr4:193525089-193526373|+|DUX4L6_20"",""CHM13v2.0|chr4:193528385-193529669|+|DUX4L6_1"",""CHM13v2.0|chr4:193531682-193532966|+|DUX4L6_10"",""CHM13v2.0|chr4:193534978-193536262|+|DUX4L6_21"",""CHM13v2.0|chr4:193538284-193539568|+|DUX4L6_12"",""CHM13v2.0|chr4:193541579-193553139|+|DUX4"",""CHM13v2.0|chr4:193562943-193563471|+|RPL23AP84""]"	POST_INFERENCE_DISPLAY_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7-community-attribution-v1.0	HEADLINE_PRIMARY_MIDPOINT	midpoint	PRIMARY_MIDPOINT	Reactome	ancestor	Reactome	pathway	R-HSA-1266738	Developmental Biology	PRIMARY_SUPPORTED	1	0	3.6704465369482396e-23	3.8123704697102383e-20	3.2869044046835337e-19	1.1445553436165695e-18	1.1464639758157827e-18	83	C2	3	2	0.024096385542168676	0	0.5	chr10_p|chr18_p	"[""NCBIGene:260334"",""NCBIGene:347688""]"	"[""TUBB8"",""TUBB8B""]"	"[""TUBB8"",""TUBB8B""]"	2	"[""CHM13v2.0|chr10:39416-69557|-|TUBB8"",""CHM13v2.0|chr18:200997-227325|-|TUBB8B""]"	POST_INFERENCE_DISPLAY_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7-community-attribution-v1.0	HEADLINE_PRIMARY_MIDPOINT	midpoint	PRIMARY_MIDPOINT	Reactome	ancestor	Reactome	pathway	R-HSA-1266738	Developmental Biology	PRIMARY_SUPPORTED	1	0	3.6704465369482396e-23	3.8123704697102383e-20	3.2869044046835337e-19	1.1445553436165695e-18	1.1464639758157827e-18	83	C3	5	2	0.024096385542168676	0	0.5	chr16_q|chr9_q	"[""NCBIGene:6147""]"	"[""RPL23A""]"	"[""RPL23AP24"",""RPL23AP47""]"	2	"[""CHM13v2.0|chr16:96318486-96318958|+|RPL23AP24"",""CHM13v2.0|chr9:150605300-150605772|+|RPL23AP47""]"	POST_INFERENCE_DISPLAY_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7-community-attribution-v1.0	HEADLINE_PRIMARY_MIDPOINT	midpoint	PRIMARY_MIDPOINT	Reactome	ancestor	Reactome	pathway	R-HSA-1266738	Developmental Biology	PRIMARY_SUPPORTED	1	0	3.6704465369482396e-23	3.8123704697102383e-20	3.2869044046835337e-19	1.1445553436165695e-18	1.1464639758157827e-18	83	C6	17	4	0.048192771084337352	0	0.5	chr17_q|chr19_q|chr1_q|chr21_q	"[""NCBIGene:6147""]"	"[""RPL23A""]"	"[""RPL23AP25"",""RPL23AP4"",""RPL23AP79"",""RPL23AP87""]"	4	"[""CHM13v2.0|chr17:84250806-84264715|+|RPL23AP87"",""CHM13v2.0|chr19:61696473-61697001|+|RPL23AP79"",""CHM13v2.0|chr1:248375192-248375720|+|RPL23AP25"",""CHM13v2.0|chr21:45077112-45077637|+|RPL23AP4""]"	POST_INFERENCE_DISPLAY_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7-community-attribution-v1.0	HEADLINE_PRIMARY_MIDPOINT	midpoint	PRIMARY_MIDPOINT	Reactome	ancestor	Reactome	pathway	R-HSA-1266738	Developmental Biology	PRIMARY_SUPPORTED	1	0	3.6704465369482396e-23	3.8123704697102383e-20	3.2869044046835337e-19	1.1445553436165695e-18	1.1464639758157827e-18	83	C11	31	1	0.012048192771084338	0	0.5	chr5_q	"[""NCBIGene:6147""]"	"[""RPL23A""]"	"[""RPL23AP45""]"	1	"[""CHM13v2.0|chr5:182034678-182035205|+|RPL23AP45""]"	POST_INFERENCE_DISPLAY_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7-community-attribution-v1.0	HEADLINE_PRIMARY_MIDPOINT	midpoint	PRIMARY_MIDPOINT	Reactome	ancestor	Reactome	pathway	R-HSA-1266738	Developmental Biology	PRIMARY_SUPPORTED	1	0	3.6704465369482396e-23	3.8123704697102383e-20	3.2869044046835337e-19	1.1445553436165695e-18	1.1464639758157827e-18	83	C12	35	2	0.024096385542168676	0	0.5	chr20_p|chr2_q	"[""NCBIGene:6147""]"	"[""RPL23A""]"	"[""RPL23AP21"",""RPL23AP88""]"	2	"[""CHM13v2.0|chr20:11293-11818|-|RPL23AP21"",""CHM13v2.0|chr2:242685066-242685590|+|RPL23AP88""]"	POST_INFERENCE_DISPLAY_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7-community-attribution-v1.0	HEADLINE_PRIMARY_MIDPOINT	midpoint	PRIMARY_MIDPOINT	Reactome	ancestor	Reactome	pathway	R-HSA-1266738	Developmental Biology	PRIMARY_SUPPORTED	1	0	3.6704465369482396e-23	3.8123704697102383e-20	3.2869044046835337e-19	1.1445553436165695e-18	1.1464639758157827e-18	83	C14	38	3	0.03614457831325301	0	0.5	chrX_q	"[""NCBIGene:6921"",""NCBIGene:7225""]"	"[""ELOC"",""TRPC6""]"	"[""ELOCP24"",""TRPC6P1""]"	3	"[""CHM13v2.0|chrX:154029927-154030823|-|TRPC6P1_2"",""CHM13v2.0|chrX:154206998-154207331|-|ELOCP24"",""CHM13v2.0|chrX:154213358-154214254|-|TRPC6P1""]"	POST_INFERENCE_DISPLAY_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7-community-attribution-v1.0	HEADLINE_PRIMARY_MIDPOINT	midpoint	PRIMARY_MIDPOINT	Reactome	ancestor	Reactome	pathway	R-HSA-1266738	Developmental Biology	PRIMARY_SUPPORTED	1	0	3.6704465369482396e-23	3.8123704697102383e-20	3.2869044046835337e-19	1.1445553436165695e-18	1.1464639758157827e-18	83	C15	40	2	0.024096385542168676	0	0.5	chrX_p	"[""NCBIGene:2171"",""NCBIGene:3875""]"	"[""FABP5"",""KRT18""]"	"[""FABP5P13"",""KRT18P53""]"	2	"[""CHM13v2.0|chrX:356555-356915|-|FABP5P13"",""CHM13v2.0|chrX:382622-382738|-|KRT18P53""]"	POST_INFERENCE_DISPLAY_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7-community-attribution-v1.0	HEADLINE_PRIMARY_MIDPOINT	midpoint	PRIMARY_MIDPOINT	Reactome	ancestor	Reactome	pathway	R-HSA-381070	IRE1alpha activates chaperones	PRIMARY_SUPPORTED	1	0	2.1973564962814001e-11	1.3693925684825687e-08	1.1806466608761552e-07	6.8322405538877573e-07	6.8634430161349535e-07	10	C3	5	3	0.29999999999999999	0	0.5	chr11_p|chr19_p|chr3_q	"[""NCBIGene:1663""]"	"[""DDX11""]"	"[""DDX11L1"",""DDX11L17"",""DDX11L8""]"	3	"[""CHM13v2.0|chr11:3434-5924|+|DDX11L17"",""CHM13v2.0|chr19:4460-6999|+|DDX11L1"",""CHM13v2.0|chr3:201097274-201099490|-|DDX11L8_1""]"	POST_INFERENCE_DISPLAY_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7-community-attribution-v1.0	HEADLINE_PRIMARY_MIDPOINT	midpoint	PRIMARY_MIDPOINT	Reactome	ancestor	Reactome	pathway	R-HSA-381070	IRE1alpha activates chaperones	PRIMARY_SUPPORTED	1	0	2.1973564962814001e-11	1.3693925684825687e-08	1.1806466608761552e-07	6.8322405538877573e-07	6.8634430161349535e-07	10	C5	13	3	0.29999999999999999	0	0.5	chr12_p|chr20_q|chr9_p	"[""NCBIGene:1663""]"	"[""DDX11""]"	"[""DDX11L5"",""DDX11L8""]"	3	"[""CHM13v2.0|chr12:5295-7527|+|DDX11L8"",""CHM13v2.0|chr20:66202741-66205279|-|DDX11L5_1"",""CHM13v2.0|chr9:5788-8326|+|DDX11L5""]"	POST_INFERENCE_DISPLAY_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7-community-attribution-v1.0	HEADLINE_PRIMARY_MIDPOINT	midpoint	PRIMARY_MIDPOINT	Reactome	ancestor	Reactome	pathway	R-HSA-381070	IRE1alpha activates chaperones	PRIMARY_SUPPORTED	1	0	2.1973564962814001e-11	1.3693925684825687e-08	1.1806466608761552e-07	6.8322405538877573e-07	6.8634430161349535e-07	10	C8	28	1	0.10000000000000001	0	0.5	chr15_q	"[""NCBIGene:1663""]"	"[""DDX11""]"	"[""DDX11L9""]"	1	"[""CHM13v2.0|chr15:99745854-99748389|-|DDX11L9""]"	POST_INFERENCE_DISPLAY_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7-community-attribution-v1.0	HEADLINE_PRIMARY_MIDPOINT	midpoint	PRIMARY_MIDPOINT	Reactome	ancestor	Reactome	pathway	R-HSA-381070	IRE1alpha activates chaperones	PRIMARY_SUPPORTED	1	0	2.1973564962814001e-11	1.3693925684825687e-08	1.1806466608761552e-07	6.8322405538877573e-07	6.8634430161349535e-07	10	C9	29	1	0.10000000000000001	0	0.5	chr16_p	"[""NCBIGene:1663""]"	"[""DDX11""]"	"[""DDX11L10""]"	1	"[""CHM13v2.0|chr16:4481-7016|+|DDX11L10""]"	POST_INFERENCE_DISPLAY_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7-community-attribution-v1.0	HEADLINE_PRIMARY_MIDPOINT	midpoint	PRIMARY_MIDPOINT	Reactome	ancestor	Reactome	pathway	R-HSA-381070	IRE1alpha activates chaperones	PRIMARY_SUPPORTED	1	0	2.1973564962814001e-11	1.3693925684825687e-08	1.1806466608761552e-07	6.8322405538877573e-07	6.8634430161349535e-07	10	C12	35	1	0.10000000000000001	0	0.5	chr20_p	"[""NCBIGene:1663""]"	"[""DDX11""]"	"[""DDX11L9""]"	1	"[""CHM13v2.0|chr20:72708-75239|+|DDX11L9_1""]"	POST_INFERENCE_DISPLAY_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7-community-attribution-v1.0	HEADLINE_PRIMARY_MIDPOINT	midpoint	PRIMARY_MIDPOINT	Reactome	ancestor	Reactome	pathway	R-HSA-381070	IRE1alpha activates chaperones	PRIMARY_SUPPORTED	1	0	2.1973564962814001e-11	1.3693925684825687e-08	1.1806466608761552e-07	6.8322405538877573e-07	6.8634430161349535e-07	10	C14	38	1	0.10000000000000001	0	0.5	chrX_q	"[""NCBIGene:1663""]"	"[""DDX11""]"	"[""DDX11L16""]"	1	"[""CHM13v2.0|chrX:154252395-154254921|-|DDX11L16""]"	POST_INFERENCE_DISPLAY_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7-community-attribution-v1.0	HEADLINE_PRIMARY_MIDPOINT	midpoint	PRIMARY_MIDPOINT	Reactome	ancestor	Reactome	pathway	R-HSA-381119	Unfolded Protein Response (UPR)	PRIMARY_SUPPORTED	1	0	5.5654070283329496e-08	2.8903013833809116e-05	0.00024919258040050069	0.0017278919200865309	0.0017383548852997967	10	C3	5	3	0.29999999999999999	0	0.5	chr11_p|chr19_p|chr3_q	"[""NCBIGene:1663""]"	"[""DDX11""]"	"[""DDX11L1"",""DDX11L17"",""DDX11L8""]"	3	"[""CHM13v2.0|chr11:3434-5924|+|DDX11L17"",""CHM13v2.0|chr19:4460-6999|+|DDX11L1"",""CHM13v2.0|chr3:201097274-201099490|-|DDX11L8_1""]"	POST_INFERENCE_DISPLAY_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7-community-attribution-v1.0	HEADLINE_PRIMARY_MIDPOINT	midpoint	PRIMARY_MIDPOINT	Reactome	ancestor	Reactome	pathway	R-HSA-381119	Unfolded Protein Response (UPR)	PRIMARY_SUPPORTED	1	0	5.5654070283329496e-08	2.8903013833809116e-05	0.00024919258040050069	0.0017278919200865309	0.0017383548852997967	10	C5	13	3	0.29999999999999999	0	0.5	chr12_p|chr20_q|chr9_p	"[""NCBIGene:1663""]"	"[""DDX11""]"	"[""DDX11L5"",""DDX11L8""]"	3	"[""CHM13v2.0|chr12:5295-7527|+|DDX11L8"",""CHM13v2.0|chr20:66202741-66205279|-|DDX11L5_1"",""CHM13v2.0|chr9:5788-8326|+|DDX11L5""]"	POST_INFERENCE_DISPLAY_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7-community-attribution-v1.0	HEADLINE_PRIMARY_MIDPOINT	midpoint	PRIMARY_MIDPOINT	Reactome	ancestor	Reactome	pathway	R-HSA-381119	Unfolded Protein Response (UPR)	PRIMARY_SUPPORTED	1	0	5.5654070283329496e-08	2.8903013833809116e-05	0.00024919258040050069	0.0017278919200865309	0.0017383548852997967	10	C8	28	1	0.10000000000000001	0	0.5	chr15_q	"[""NCBIGene:1663""]"	"[""DDX11""]"	"[""DDX11L9""]"	1	"[""CHM13v2.0|chr15:99745854-99748389|-|DDX11L9""]"	POST_INFERENCE_DISPLAY_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7-community-attribution-v1.0	HEADLINE_PRIMARY_MIDPOINT	midpoint	PRIMARY_MIDPOINT	Reactome	ancestor	Reactome	pathway	R-HSA-381119	Unfolded Protein Response (UPR)	PRIMARY_SUPPORTED	1	0	5.5654070283329496e-08	2.8903013833809116e-05	0.00024919258040050069	0.0017278919200865309	0.0017383548852997967	10	C9	29	1	0.10000000000000001	0	0.5	chr16_p	"[""NCBIGene:1663""]"	"[""DDX11""]"	"[""DDX11L10""]"	1	"[""CHM13v2.0|chr16:4481-7016|+|DDX11L10""]"	POST_INFERENCE_DISPLAY_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7-community-attribution-v1.0	HEADLINE_PRIMARY_MIDPOINT	midpoint	PRIMARY_MIDPOINT	Reactome	ancestor	Reactome	pathway	R-HSA-381119	Unfolded Protein Response (UPR)	PRIMARY_SUPPORTED	1	0	5.5654070283329496e-08	2.8903013833809116e-05	0.00024919258040050069	0.0017278919200865309	0.0017383548852997967	10	C12	35	1	0.10000000000000001	0	0.5	chr20_p	"[""NCBIGene:1663""]"	"[""DDX11""]"	"[""DDX11L9""]"	1	"[""CHM13v2.0|chr20:72708-75239|+|DDX11L9_1""]"	POST_INFERENCE_DISPLAY_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7-community-attribution-v1.0	HEADLINE_PRIMARY_MIDPOINT	midpoint	PRIMARY_MIDPOINT	Reactome	ancestor	Reactome	pathway	R-HSA-381119	Unfolded Protein Response (UPR)	PRIMARY_SUPPORTED	1	0	5.5654070283329496e-08	2.8903013833809116e-05	0.00024919258040050069	0.0017278919200865309	0.0017383548852997967	10	C14	38	1	0.10000000000000001	0	0.5	chrX_q	"[""NCBIGene:1663""]"	"[""DDX11""]"	"[""DDX11L16""]"	1	"[""CHM13v2.0|chrX:154252395-154254921|-|DDX11L16""]"	POST_INFERENCE_DISPLAY_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7-community-attribution-v1.0	HEADLINE_PRIMARY_MIDPOINT	midpoint	PRIMARY_MIDPOINT	Reactome	ancestor	Reactome	pathway	R-HSA-9816359	Maternal to zygotic transition (MZT)	PRIMARY_SUPPORTED	1	0	2.2703590289793325e-81	3.5372193671498001e-78	3.0496778869185447e-77	7.0907853193082516e-77	7.0914664270169458e-77	65	C1	1	65	1	1	0.5	chr10_q|chr4_q	"[""NCBIGene:100288687""]"	"[""DUX4""]"	"[""DUX4"",""DUX4L1"",""DUX4L10"",""DUX4L11"",""DUX4L12"",""DUX4L13"",""DUX4L14"",""DUX4L15"",""DUX4L2"",""DUX4L20"",""DUX4L21"",""DUX4L22"",""DUX4L23"",""DUX4L24"",""DUX4L25"",""DUX4L3"",""DUX4L4"",""DUX4L5"",""DUX4L6"",""DUX4L7"",""DUX4L8""]"	65	"[""CHM13v2.0|chr10:134618565-134619843|+|DUX4L10"",""CHM13v2.0|chr10:134621872-134623150|+|DUX4L11"",""CHM13v2.0|chr10:134625179-134626703|+|DUX4L23"",""CHM13v2.0|chr10:134628489-134630013|+|DUX4L22"",""CHM13v2.0|chr10:134631799-134633077|+|DUX4L14"",""CHM13v2.0|chr10:134635109-134636387|+|DUX4L15"",""CHM13v2.0|chr10:134638419-134639943|+|DUX4L21"",""CHM13v2.0|chr10:134641729-134643253|+|DUX4L20"",""CHM13v2.0|chr10:134645039-134646563|+|DUX4L25"",""CHM13v2.0|chr10:134648349-134649873|+|DUX4L24"",""CHM13v2.0|chr10:134651659-134652937|+|DUX4L12"",""CHM13v2.0|chr10:134654969-134656247|+|DUX4L13"",""CHM13v2.0|chr10:134658279-134659803|+|DUX4L24_9"",""CHM13v2.0|chr10:134661589-134663113|+|DUX4L24_6"",""CHM13v2.0|chr10:134664899-134666423|+|DUX4L24_11"",""CHM13v2.0|chr10:134668209-134669733|+|DUX4L24_4"",""CHM13v2.0|chr10:134671519-134672797|+|DUX4L10_2"",""CHM13v2.0|chr10:134674825-134676349|+|DUX4L24_15"",""CHM13v2.0|chr10:134678136-134679660|+|DUX4L24_8"",""CHM13v2.0|chr10:134681447-134682978|+|DUX4L25_1"",""CHM13v2.0|chr10:134684778-134686303|+|DUX4L24_16"",""CHM13v2.0|chr10:134688089-134689619|+|DUX4L24_17"",""CHM13v2.0|chr10:134691406-134692684|+|DUX4L10_1"",""CHM13v2.0|chr10:134694717-134696241|+|DUX4L24_7"",""CHM13v2.0|chr10:134701338-134702862|+|DUX4L24_5"",""CHM13v2.0|chr10:134704648-134706172|+|DUX4L24_1"",""CHM13v2.0|chr10:134707958-134709482|+|DUX4L24_14"",""CHM13v2.0|chr10:134711268-134712792|+|DUX4L24_3"",""CHM13v2.0|chr10:134714578-134716102|+|DUX4L24_10"",""CHM13v2.0|chr10:134717888-134719412|+|DUX4L24_13"",""CHM13v2.0|chr10:134721198-134722722|+|DUX4L24_12"",""CHM13v2.0|chr10:134724508-134726032|+|DUX4L24_2"",""CHM13v2.0|chr4:193436060-193437344|+|DUX4L8"",""CHM13v2.0|chr4:193439356-193440640|+|DUX4L5"",""CHM13v2.0|chr4:193442653-193443937|+|DUX4L6_8"",""CHM13v2.0|chr4:193445949-193447233|+|DUX4L2"",""CHM13v2.0|chr4:193449245-193450529|+|DUX4L6_15"",""CHM13v2.0|chr4:193452541-193453825|+|DUX4L6_9"",""CHM13v2.0|chr4:193455846-193457130|+|DUX4L7"",""CHM13v2.0|chr4:193459140-193460424|+|DUX4L1"",""CHM13v2.0|chr4:193462438-193463722|+|DUX4L3"",""CHM13v2.0|chr4:193465734-193467018|+|DUX4L6_14"",""CHM13v2.0|chr4:193469037-193470321|+|DUX4L6_17"",""CHM13v2.0|chr4:193472333-193473617|+|DUX4L6_11"",""CHM13v2.0|chr4:193475628-193476912|+|DUX4L6_16"",""CHM13v2.0|chr4:193478925-193480209|+|DUX4L6_23"",""CHM13v2.0|chr4:193482218-193483502|+|DUX4L6_3"",""CHM13v2.0|chr4:193485517-193486801|+|DUX4L6_24"",""CHM13v2.0|chr4:193488815-193490099|+|DUX4L6_13"",""CHM13v2.0|chr4:193492115-193493399|+|DUX4L6_4"",""CHM13v2.0|chr4:193495415-193496699|+|DUX4L6"",""CHM13v2.0|chr4:193498712-193499996|+|DUX4L6_5"",""CHM13v2.0|chr4:193502010-193503294|+|DUX4L6_18"",""CHM13v2.0|chr4:193505306-193506590|+|DUX4L6_19"",""CHM13v2.0|chr4:193508603-193509887|+|DUX4L4"",""CHM13v2.0|chr4:193511900-193513184|+|DUX4L6_6"",""CHM13v2.0|chr4:193515198-193516482|+|DUX4L6_7"",""CHM13v2.0|chr4:193518496-193519780|+|DUX4L6_22"",""CHM13v2.0|chr4:193521792-193523076|+|DUX4L6_2"",""CHM13v2.0|chr4:193525089-193526373|+|DUX4L6_20"",""CHM13v2.0|chr4:193528385-193529669|+|DUX4L6_1"",""CHM13v2.0|chr4:193531682-193532966|+|DUX4L6_10"",""CHM13v2.0|chr4:193534978-193536262|+|DUX4L6_21"",""CHM13v2.0|chr4:193538284-193539568|+|DUX4L6_12"",""CHM13v2.0|chr4:193541579-193553139|+|DUX4""]"	POST_INFERENCE_DISPLAY_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7-community-attribution-v1.0	HEADLINE_PRIMARY_MIDPOINT	midpoint	PRIMARY_MIDPOINT	Reactome	direct	Reactome	pathway	R-HSA-381038	XBP1(S) activates chaperone genes	PRIMARY_SUPPORTED	1	0	2.1973564962814001e-11	1.3693925684825687e-08	1.1806466608761552e-07	6.8322405538877573e-07	6.8634430161349535e-07	10	C3	5	3	0.29999999999999999	0	0.5	chr11_p|chr19_p|chr3_q	"[""NCBIGene:1663""]"	"[""DDX11""]"	"[""DDX11L1"",""DDX11L17"",""DDX11L8""]"	3	"[""CHM13v2.0|chr11:3434-5924|+|DDX11L17"",""CHM13v2.0|chr19:4460-6999|+|DDX11L1"",""CHM13v2.0|chr3:201097274-201099490|-|DDX11L8_1""]"	POST_INFERENCE_DISPLAY_ONLY_NOT_A_HYPOTHESIS_OR_TEST
chm13-physical-copy-ontology-v7-community-attribution-v1.0	HEADLINE_PRIMARY_MIDPOINT	midpoint	PRIMARY_MIDPOINT	Reactome	direct	Reactome	pathway	R-HSA-381038	XBP1(S) activates chaperone genes	PRIMARY_SUPPORTED	1	0	2.1973564962814001e-11	1.3693925684825687e-08	1.1806466608761552e-07	6.8322405538877573e-07	6.8634430161349535e-07	10	C5	13	3	0.29999999999999999	0	0.5	chr12_p|chr20_q|chr9_p	"[""NCBIGene:1663""]"	"[""DDX11""]"	"[""DDX11L5"",""DDX11L8""]"	3	"[""CHM13v2.0|chr12:5295-7527|+|DDX11L8"",""CHM13v2.0|chr20:66202741-66205279|-|DDX11L5_1"",""CHM13v2.0|chr9:5788-8326|+|DDX11L5""]"	POST_INFERENCE_DISPLAY_ONLY_NOT_A_HYPOTHESIS_OR_TEST
